team_1,team_2,runs_left,balls_left,wickets_left,Targets,crr,rrr,last_five,win
Peshawar Zalmi,Karachi Kings,47,51,8,131,6.72,5.529411764705882,26.0,1
Peshawar Zalmi,Karachi Kings,46,50,8,131,6.710526315789474,5.52,27.0,1
Peshawar Zalmi,Karachi Kings,45,49,8,131,6.701298701298701,5.510204081632653,33.0,1
Peshawar Zalmi,Karachi Kings,44,48,8,131,6.6923076923076925,5.5,32.0,1
Peshawar Zalmi,Karachi Kings,44,47,8,131,6.607594936708861,5.617021276595744,33.0,1
Peshawar Zalmi,Karachi Kings,44,46,7,131,6.5249999999999995,5.739130434782609,34.0,1
Peshawar Zalmi,Karachi Kings,44,45,7,131,6.444444444444445,5.866666666666666,34.0,1
Peshawar Zalmi,Karachi Kings,44,44,7,131,6.365853658536586,5.999999999999999,35.0,1
Peshawar Zalmi,Karachi Kings,40,43,7,131,6.578313253012048,5.5813953488372094,30.0,1
Peshawar Zalmi,Karachi Kings,39,42,7,131,6.571428571428571,5.571428571428571,34.0,1
Peshawar Zalmi,Karachi Kings,39,41,7,131,6.4941176470588236,5.7073170731707314,34.0,1
Peshawar Zalmi,Karachi Kings,38,40,7,131,6.488372093023256,5.7,31.0,1
Peshawar Zalmi,Karachi Kings,37,39,7,131,6.482758620689655,5.6923076923076925,31.0,1
Peshawar Zalmi,Karachi Kings,36,38,7,131,6.4772727272727275,5.684210526315789,30.0,1
Peshawar Zalmi,Karachi Kings,35,37,7,131,6.47191011235955,5.675675675675676,31.0,1
Peshawar Zalmi,Karachi Kings,34,36,7,131,6.466666666666667,5.666666666666667,32.0,1
Peshawar Zalmi,Karachi Kings,34,36,7,131,6.466666666666667,5.666666666666667,31.0,1
Peshawar Zalmi,Karachi Kings,33,35,7,131,6.461538461538462,5.657142857142857,30.0,1
Peshawar Zalmi,Karachi Kings,33,34,7,131,6.391304347826087,5.8235294117647065,30.0,1
Peshawar Zalmi,Karachi Kings,32,33,7,131,6.387096774193548,5.818181818181818,27.0,1
Peshawar Zalmi,Karachi Kings,32,32,6,131,6.319148936170213,5.999999999999999,27.0,1
Peshawar Zalmi,Karachi Kings,32,31,6,131,6.252631578947368,6.193548387096775,28.0,1
Peshawar Zalmi,Karachi Kings,32,30,6,131,6.1875,6.4,29.0,1
Peshawar Zalmi,Karachi Kings,31,29,6,131,6.185567010309278,6.413793103448278,30.0,1
Peshawar Zalmi,Karachi Kings,31,28,6,131,6.122448979591837,6.6428571428571415,29.0,1
Peshawar Zalmi,Karachi Kings,30,27,6,131,6.121212121212121,6.666666666666667,30.0,1
Peshawar Zalmi,Karachi Kings,29,26,6,131,6.119999999999999,6.692307692307694,30.0,1
Peshawar Zalmi,Karachi Kings,29,25,6,131,6.0594059405940595,6.959999999999998,31.0,1
Peshawar Zalmi,Karachi Kings,27,24,6,131,6.117647058823529,6.75,35.0,1
Peshawar Zalmi,Karachi Kings,25,23,6,131,6.174757281553398,6.521739130434785,35.0,1
Peshawar Zalmi,Karachi Kings,24,22,6,131,6.173076923076923,6.545454545454543,35.0,1
Peshawar Zalmi,Karachi Kings,22,21,6,131,6.228571428571429,6.285714285714286,35.0,1
Peshawar Zalmi,Karachi Kings,16,20,6,131,6.509433962264151,4.800000000000002,30.0,1
Peshawar Zalmi,Karachi Kings,16,19,6,131,6.4485981308411215,5.052631578947366,30.0,1
Peshawar Zalmi,Karachi Kings,15,18,6,131,6.444444444444445,5.0,33.0,1
Peshawar Zalmi,Karachi Kings,11,17,6,131,6.605504587155963,3.8823529411764723,33.0,1
Peshawar Zalmi,Karachi Kings,10,16,6,131,6.6000000000000005,3.7499999999999982,33.0,1
Peshawar Zalmi,Karachi Kings,9,15,6,131,6.594594594594595,3.6,34.0,1
Peshawar Zalmi,Karachi Kings,8,14,6,131,6.5892857142857135,3.42857142857143,35.0,1
Peshawar Zalmi,Karachi Kings,8,13,6,131,6.5309734513274345,3.6923076923076903,32.0,1
Peshawar Zalmi,Karachi Kings,7,12,6,131,6.526315789473684,3.5,32.0,1
Peshawar Zalmi,Karachi Kings,6,12,6,131,6.578947368421052,3.0,35.0,1
Peshawar Zalmi,Karachi Kings,6,11,6,131,6.521739130434782,3.2727272727272747,38.0,1
Peshawar Zalmi,Karachi Kings,6,10,6,131,6.4655172413793105,3.5999999999999974,38.0,1
Peshawar Zalmi,Karachi Kings,5,9,6,131,6.461538461538462,3.3333333333333335,39.0,1
Peshawar Zalmi,Karachi Kings,4,8,6,131,6.4576271186440675,3.0000000000000027,42.0,1
Peshawar Zalmi,Karachi Kings,4,7,6,131,6.4033613445378155,3.4285714285714253,43.0,1
Peshawar Zalmi,Karachi Kings,4,6,6,131,6.35,4.0,43.0,1
Peshawar Zalmi,Karachi Kings,3,5,6,131,6.347107438016528,3.600000000000005,43.0,1
Peshawar Zalmi,Karachi Kings,2,4,6,131,6.344262295081967,2.9999999999999947,43.0,1
Peshawar Zalmi,Karachi Kings,2,3,5,131,6.2926829268292686,4.0,43.0,1
Karachi Kings,Lahore Qalandars,158,119,10,159,0.8571428571428571,7.966386554621849,25.0,0
Karachi Kings,Lahore Qalandars,158,118,9,159,0.75,8.033898305084746,30.0,0
Karachi Kings,Lahore Qalandars,154,117,9,159,3.3333333333333335,7.897435897435898,33.0,0
Karachi Kings,Lahore Qalandars,153,116,9,159,3.6000000000000005,7.913793103448277,34.0,0
Karachi Kings,Lahore Qalandars,152,115,9,159,3.818181818181818,7.930434782608695,37.0,0
Karachi Kings,Lahore Qalandars,151,114,9,159,4.0,7.947368421052632,35.0,0
Karachi Kings,Lahore Qalandars,149,113,9,159,4.615384615384616,7.911504424778761,36.0,0
Karachi Kings,Lahore Qalandars,148,112,9,159,4.714285714285714,7.928571428571428,37.0,0
Karachi Kings,Lahore Qalandars,147,111,9,159,4.8,7.945945945945946,36.0,0
Karachi Kings,Lahore Qalandars,146,110,9,159,4.875,7.963636363636364,42.0,0
Karachi Kings,Lahore Qalandars,144,109,9,159,5.294117647058823,7.9266055045871555,42.0,0
Karachi Kings,Lahore Qalandars,139,108,9,159,6.666666666666667,7.722222222222222,42.0,0
Karachi Kings,Lahore Qalandars,139,108,9,159,6.666666666666667,7.722222222222222,42.0,0
Karachi Kings,Lahore Qalandars,139,108,9,159,6.666666666666667,7.722222222222222,42.0,0
Karachi Kings,Lahore Qalandars,138,108,9,159,7.0,7.666666666666667,41.0,0
Karachi Kings,Lahore Qalandars,136,108,9,159,7.666666666666667,7.555555555555555,44.0,0
Karachi Kings,Lahore Qalandars,135,107,9,159,7.578947368421053,7.570093457943925,44.0,0
Karachi Kings,Lahore Qalandars,135,106,9,159,7.199999999999999,7.641509433962264,44.0,0
Karachi Kings,Lahore Qalandars,129,105,9,159,8.571428571428571,7.371428571428571,44.0,0
Karachi Kings,Lahore Qalandars,128,104,9,159,8.454545454545455,7.384615384615385,46.0,0
Karachi Kings,Lahore Qalandars,127,103,9,159,8.347826086956522,7.398058252427184,45.0,0
Karachi Kings,Lahore Qalandars,127,102,9,159,8.0,7.470588235294118,48.0,0
Karachi Kings,Lahore Qalandars,126,101,9,159,7.919999999999999,7.485148514851486,48.0,0
Karachi Kings,Lahore Qalandars,125,100,9,159,7.846153846153847,7.499999999999999,49.0,0
Karachi Kings,Lahore Qalandars,124,99,9,159,7.777777777777778,7.515151515151516,50.0,0
Karachi Kings,Lahore Qalandars,120,98,9,159,8.357142857142856,7.346938775510204,,0
Karachi Kings,Lahore Qalandars,120,97,9,159,8.068965517241379,7.422680412371133,,0
Karachi Kings,Lahore Qalandars,119,96,9,159,8.0,7.4375,,0
Karachi Kings,Lahore Qalandars,115,95,9,159,8.516129032258064,7.2631578947368425,,0
Karachi Kings,Lahore Qalandars,114,94,9,159,8.4375,7.276595744680851,,0
Karachi Kings,Lahore Qalandars,114,93,9,159,8.181818181818182,7.354838709677419,,0
Karachi Kings,Lahore Qalandars,113,92,9,159,8.117647058823529,7.369565217391305,,0
Karachi Kings,Lahore Qalandars,112,91,9,159,8.057142857142857,7.384615384615384,,0
Karachi Kings,Lahore Qalandars,111,90,9,159,8.0,7.4,,0
Karachi Kings,Lahore Qalandars,107,90,9,159,8.666666666666666,7.133333333333334,,0
Karachi Kings,Lahore Qalandars,106,89,9,159,8.594594594594595,7.146067415730338,,0
Karachi Kings,Lahore Qalandars,105,88,9,159,8.526315789473685,7.159090909090908,,0
Karachi Kings,Lahore Qalandars,105,87,9,159,8.307692307692308,7.241379310344827,,0
Karachi Kings,Lahore Qalandars,101,86,9,159,8.7,7.046511627906978,,0
Karachi Kings,Lahore Qalandars,95,85,9,159,9.365853658536587,6.705882352941176,,0
Karachi Kings,Lahore Qalandars,91,84,9,159,9.714285714285714,6.5,,0
Karachi Kings,Lahore Qalandars,90,83,9,159,9.627906976744185,6.506024096385543,,0
Karachi Kings,Lahore Qalandars,90,82,9,159,9.40909090909091,6.585365853658536,,0
Karachi Kings,Lahore Qalandars,89,81,9,159,9.333333333333334,6.592592592592593,,0
Karachi Kings,Lahore Qalandars,89,80,8,159,9.130434782608695,6.675000000000001,,0
Karachi Kings,Lahore Qalandars,88,79,8,159,9.063829787234043,6.683544303797468,,0
Karachi Kings,Lahore Qalandars,87,78,8,159,9.0,6.6923076923076925,,0
Karachi Kings,Lahore Qalandars,87,77,7,159,8.816326530612246,6.779220779220779,,0
Karachi Kings,Lahore Qalandars,86,76,7,159,8.76,6.7894736842105265,,0
Karachi Kings,Lahore Qalandars,85,75,7,159,8.705882352941176,6.8,,0
Karachi Kings,Lahore Qalandars,81,74,7,159,9.0,6.5675675675675675,,0
Karachi Kings,Lahore Qalandars,80,73,7,159,8.943396226415095,6.575342465753425,,0
Karachi Kings,Lahore Qalandars,79,72,7,159,8.88888888888889,6.583333333333333,,0
Karachi Kings,Lahore Qalandars,79,72,7,159,8.88888888888889,6.583333333333333,,0
Karachi Kings,Lahore Qalandars,78,71,7,159,8.836363636363638,6.591549295774648,34.0,0
Karachi Kings,Lahore Qalandars,78,70,6,159,8.678571428571429,6.685714285714286,33.0,0
Karachi Kings,Lahore Qalandars,78,69,6,159,8.526315789473685,6.782608695652174,37.0,0
Karachi Kings,Lahore Qalandars,78,68,6,159,8.379310344827587,6.88235294117647,38.0,0
Karachi Kings,Lahore Qalandars,74,67,6,159,8.64406779661017,6.6268656716417915,42.0,0
Karachi Kings,Lahore Qalandars,70,66,6,159,8.9,6.363636363636363,45.0,0
Karachi Kings,Lahore Qalandars,70,65,6,159,8.754098360655739,6.461538461538461,45.0,0
Karachi Kings,Lahore Qalandars,69,64,6,159,8.709677419354838,6.46875,49.0,0
Karachi Kings,Lahore Qalandars,69,63,6,159,8.571428571428571,6.571428571428571,49.0,0
Karachi Kings,Lahore Qalandars,69,62,6,159,8.4375,6.677419354838709,46.0,0
Karachi Kings,Lahore Qalandars,69,61,6,159,8.307692307692307,6.786885245901639,44.0,0
Karachi Kings,Lahore Qalandars,68,60,6,159,8.272727272727273,6.8,40.0,0
Karachi Kings,Lahore Qalandars,68,59,5,159,8.149253731343284,6.915254237288135,39.0,0
Karachi Kings,Lahore Qalandars,67,58,5,159,8.117647058823529,6.931034482758621,40.0,0
Karachi Kings,Lahore Qalandars,67,57,5,159,8.0,7.052631578947368,41.0,0
Karachi Kings,Lahore Qalandars,66,56,5,159,7.9714285714285715,7.071428571428571,40.0,0
Karachi Kings,Lahore Qalandars,65,55,5,159,7.943661971830985,7.090909090909092,40.0,0
Karachi Kings,Lahore Qalandars,65,54,5,159,7.833333333333333,7.222222222222222,44.0,0
Karachi Kings,Lahore Qalandars,65,53,5,159,7.726027397260275,7.3584905660377355,39.0,0
Karachi Kings,Lahore Qalandars,64,52,5,159,7.702702702702703,7.384615384615385,36.0,0
Karachi Kings,Lahore Qalandars,63,51,5,159,7.68,7.411764705882353,36.0,0
Karachi Kings,Lahore Qalandars,62,50,5,159,7.657894736842105,7.4399999999999995,33.0,0
Karachi Kings,Lahore Qalandars,61,49,5,159,7.636363636363636,7.469387755102042,30.0,0
Karachi Kings,Lahore Qalandars,57,48,5,159,7.846153846153846,7.125,31.0,0
Karachi Kings,Lahore Qalandars,57,47,5,159,7.746835443037975,7.276595744680851,30.0,0
Karachi Kings,Lahore Qalandars,57,46,5,159,7.6499999999999995,7.434782608695652,30.0,0
Karachi Kings,Lahore Qalandars,56,45,5,159,7.62962962962963,7.466666666666667,29.0,0
Karachi Kings,Lahore Qalandars,56,44,5,159,7.536585365853659,7.636363636363636,30.0,0
Karachi Kings,Lahore Qalandars,54,43,5,159,7.590361445783132,7.5348837209302335,29.0,0
Karachi Kings,Lahore Qalandars,53,42,5,159,7.571428571428571,7.571428571428571,34.0,0
Karachi Kings,Lahore Qalandars,52,41,5,159,7.552941176470589,7.609756097560975,31.0,0
Karachi Kings,Lahore Qalandars,51,40,5,159,7.534883720930233,7.65,32.0,0
Karachi Kings,Lahore Qalandars,51,39,5,159,7.448275862068965,7.846153846153846,31.0,0
Karachi Kings,Lahore Qalandars,48,38,5,159,7.568181818181818,7.578947368421052,32.0,0
Karachi Kings,Lahore Qalandars,47,37,5,159,7.550561797752809,7.621621621621622,32.0,0
Karachi Kings,Lahore Qalandars,46,36,5,159,7.533333333333333,7.666666666666667,31.0,0
Karachi Kings,Lahore Qalandars,45,35,5,159,7.516483516483516,7.7142857142857135,31.0,0
Karachi Kings,Lahore Qalandars,45,34,5,159,7.434782608695652,7.941176470588236,28.0,0
Karachi Kings,Lahore Qalandars,45,33,5,159,7.354838709677419,8.181818181818182,29.0,0
Karachi Kings,Lahore Qalandars,45,32,4,159,7.276595744680852,8.437499999999998,30.0,0
Karachi Kings,Lahore Qalandars,45,31,4,159,7.199999999999999,8.70967741935484,31.0,0
Karachi Kings,Lahore Qalandars,44,30,4,159,7.1875,8.8,32.0,0
Karachi Kings,Lahore Qalandars,43,30,4,159,7.25,8.6,33.0,0
Karachi Kings,Lahore Qalandars,42,29,4,159,7.237113402061855,8.689655172413795,34.0,0
Karachi Kings,Lahore Qalandars,42,28,4,159,7.163265306122449,8.999999999999998,34.0,0
Karachi Kings,Lahore Qalandars,42,27,3,159,7.090909090909091,9.333333333333334,38.0,0
Karachi Kings,Lahore Qalandars,42,26,3,159,7.02,9.692307692307695,37.0,0
Karachi Kings,Lahore Qalandars,38,25,3,159,7.188118811881188,9.119999999999997,34.0,0
Karachi Kings,Lahore Qalandars,37,24,3,159,7.176470588235294,9.25,33.0,0
Karachi Kings,Lahore Qalandars,36,23,3,159,7.16504854368932,9.39130434782609,32.0,0
Karachi Kings,Lahore Qalandars,36,22,3,159,7.096153846153847,9.818181818181815,33.0,0
Karachi Kings,Lahore Qalandars,36,21,3,159,7.0285714285714285,10.285714285714286,33.0,0
Karachi Kings,Lahore Qalandars,35,20,3,159,7.018867924528301,10.500000000000004,38.0,0
Karachi Kings,Lahore Qalandars,35,19,2,159,6.953271028037384,11.052631578947365,38.0,0
Karachi Kings,Lahore Qalandars,34,18,2,159,6.944444444444445,11.333333333333334,42.0,0
Karachi Kings,Lahore Qalandars,33,18,2,159,7.0,11.0,45.0,0
Karachi Kings,Lahore Qalandars,33,17,2,159,6.935779816513761,11.647058823529417,49.0,0
Karachi Kings,Lahore Qalandars,33,16,2,159,6.872727272727273,12.374999999999995,48.0,0
Karachi Kings,Lahore Qalandars,33,15,2,159,6.8108108108108105,13.2,48.0,0
Karachi Kings,Lahore Qalandars,33,14,1,159,6.75,14.14285714285715,43.0,0
Karachi Kings,Lahore Qalandars,27,13,1,159,7.008849557522124,12.461538461538455,42.0,0
Karachi Kings,Lahore Qalandars,27,12,1,159,6.947368421052632,13.5,42.0,0
Karachi Kings,Lahore Qalandars,27,11,1,159,6.88695652173913,14.727272727272737,44.0,0
Karachi Kings,Lahore Qalandars,27,10,1,159,6.8275862068965525,16.19999999999999,44.0,0
Karachi Kings,Lahore Qalandars,27,9,0,159,6.769230769230769,18.0,44.0,0
Islamabad United,Quetta Gladiators,133,119,10,134,0.8571428571428571,6.705882352941177,26.0,1
Islamabad United,Quetta Gladiators,133,118,10,134,0.75,6.762711864406779,32.0,1
Islamabad United,Quetta Gladiators,132,117,10,134,1.3333333333333333,6.769230769230769,33.0,1
Islamabad United,Quetta Gladiators,132,116,10,134,1.2000000000000002,6.8275862068965525,36.0,1
Islamabad United,Quetta Gladiators,132,115,10,134,1.0909090909090908,6.88695652173913,36.0,1
Islamabad United,Quetta Gladiators,132,114,10,134,1.0,6.947368421052632,36.0,1
Islamabad United,Quetta Gladiators,131,113,10,134,1.3846153846153848,6.955752212389381,36.0,1
Islamabad United,Quetta Gladiators,127,112,10,134,3.0,6.803571428571428,33.0,1
Islamabad United,Quetta Gladiators,126,111,10,134,3.2,6.8108108108108105,32.0,1
Islamabad United,Quetta Gladiators,125,110,10,134,3.375,6.818181818181818,31.0,1
Islamabad United,Quetta Gladiators,123,109,10,134,3.8823529411764706,6.770642201834862,31.0,1
Islamabad United,Quetta Gladiators,123,108,10,134,3.6666666666666665,6.833333333333333,36.0,1
Islamabad United,Quetta Gladiators,123,107,10,134,3.473684210526316,6.897196261682243,36.0,1
Islamabad United,Quetta Gladiators,122,106,10,134,3.5999999999999996,6.90566037735849,37.0,1
Islamabad United,Quetta Gladiators,122,105,10,134,3.4285714285714284,6.9714285714285715,37.0,1
Islamabad United,Quetta Gladiators,121,104,10,134,3.5454545454545454,6.980769230769231,38.0,1
Islamabad United,Quetta Gladiators,117,103,10,134,4.434782608695652,6.815533980582524,40.0,1
Islamabad United,Quetta Gladiators,117,102,10,134,4.25,6.882352941176471,39.0,1
Islamabad United,Quetta Gladiators,113,102,10,134,5.25,6.647058823529412,44.0,1
Islamabad United,Quetta Gladiators,107,101,10,134,6.4799999999999995,6.356435643564357,41.0,1
Islamabad United,Quetta Gladiators,103,100,10,134,7.153846153846154,6.18,40.0,1
Islamabad United,Quetta Gladiators,103,99,9,134,6.888888888888889,6.242424242424242,44.0,1
Islamabad United,Quetta Gladiators,103,98,9,134,6.642857142857142,6.306122448979592,49.0,1
Islamabad United,Quetta Gladiators,99,97,9,134,7.241379310344828,6.123711340206185,50.0,1
Islamabad United,Quetta Gladiators,98,96,9,134,7.2,6.125,50.0,1
Islamabad United,Quetta Gladiators,97,95,9,134,7.161290322580645,6.126315789473685,55.0,1
Islamabad United,Quetta Gladiators,93,94,9,134,7.6875,5.936170212765957,55.0,1
Islamabad United,Quetta Gladiators,92,93,9,134,7.636363636363637,5.935483870967742,56.0,1
Islamabad United,Quetta Gladiators,92,92,8,134,7.411764705882352,6.000000000000001,55.0,1
Islamabad United,Quetta Gladiators,92,91,8,134,7.2,6.065934065934066,55.0,1
Islamabad United,Quetta Gladiators,92,90,8,134,7.0,6.133333333333334,55.0,1
Islamabad United,Quetta Gladiators,92,89,8,134,6.8108108108108105,6.202247191011237,49.0,1
Islamabad United,Quetta Gladiators,91,88,8,134,6.7894736842105265,6.204545454545454,,1
Islamabad United,Quetta Gladiators,87,87,8,134,7.230769230769231,6.0,,1
Islamabad United,Quetta Gladiators,87,86,8,134,7.05,6.069767441860465,,1
Islamabad United,Quetta Gladiators,86,85,8,134,7.024390243902439,6.070588235294117,,1
Islamabad United,Quetta Gladiators,86,84,7,134,6.857142857142857,6.142857142857143,,1
Islamabad United,Quetta Gladiators,85,83,7,134,6.837209302325581,6.144578313253013,,1
Islamabad United,Quetta Gladiators,84,82,7,134,6.818181818181818,6.146341463414633,,1
Islamabad United,Quetta Gladiators,83,81,7,134,6.8,6.148148148148148,,1
Islamabad United,Quetta Gladiators,82,80,7,134,6.782608695652174,6.15,,1
Islamabad United,Quetta Gladiators,82,79,7,134,6.638297872340425,6.227848101265822,,1
Islamabad United,Quetta Gladiators,81,78,7,134,6.625,6.230769230769231,,1
Islamabad United,Quetta Gladiators,80,77,7,134,6.612244897959184,6.233766233766233,,1
Islamabad United,Quetta Gladiators,80,76,7,134,6.4799999999999995,6.315789473684211,,1
Islamabad United,Quetta Gladiators,79,75,7,134,6.470588235294118,6.32,,1
Islamabad United,Quetta Gladiators,78,74,7,134,6.461538461538462,6.324324324324324,,1
Islamabad United,Quetta Gladiators,78,73,7,134,6.339622641509433,6.41095890410959,,1
Islamabad United,Quetta Gladiators,77,72,7,134,6.333333333333333,6.416666666666667,,1
Islamabad United,Quetta Gladiators,77,71,7,134,6.218181818181819,6.507042253521126,,1
Islamabad United,Quetta Gladiators,76,70,7,134,6.2142857142857135,6.514285714285714,,1
Islamabad United,Quetta Gladiators,76,69,7,134,6.105263157894737,6.608695652173913,,1
Islamabad United,Quetta Gladiators,72,68,7,134,6.413793103448277,6.352941176470588,,1
Islamabad United,Quetta Gladiators,71,67,7,134,6.406779661016949,6.358208955223881,,1
Islamabad United,Quetta Gladiators,70,66,7,134,6.4,6.363636363636363,,1
Islamabad United,Quetta Gladiators,70,65,7,134,6.2950819672131155,6.461538461538461,31.0,1
Islamabad United,Quetta Gladiators,69,64,7,134,6.290322580645161,6.46875,32.0,1
Islamabad United,Quetta Gladiators,68,63,7,134,6.285714285714286,6.476190476190476,38.0,1
Islamabad United,Quetta Gladiators,67,62,7,134,6.28125,6.483870967741935,38.0,1
Islamabad United,Quetta Gladiators,67,61,7,134,6.184615384615384,6.59016393442623,35.0,1
Islamabad United,Quetta Gladiators,61,60,7,134,6.636363636363637,6.1,32.0,1
Islamabad United,Quetta Gladiators,61,59,7,134,6.537313432835822,6.203389830508474,33.0,1
Islamabad United,Quetta Gladiators,61,58,7,134,6.441176470588235,6.310344827586207,33.0,1
Islamabad United,Quetta Gladiators,60,57,7,134,6.434782608695652,6.315789473684211,34.0,1
Islamabad United,Quetta Gladiators,54,56,7,134,6.857142857142858,5.785714285714286,34.0,1
Islamabad United,Quetta Gladiators,53,55,7,134,6.845070422535211,5.781818181818182,34.0,1
Islamabad United,Quetta Gladiators,47,54,7,134,7.25,5.222222222222222,33.0,1
Islamabad United,Quetta Gladiators,43,54,7,134,7.583333333333333,4.777777777777778,33.0,1
Islamabad United,Quetta Gladiators,43,53,7,134,7.479452054794521,4.867924528301886,29.0,1
Islamabad United,Quetta Gladiators,43,52,7,134,7.378378378378378,4.961538461538462,29.0,1
Islamabad United,Quetta Gladiators,43,51,7,134,7.28,5.0588235294117645,29.0,1
Islamabad United,Quetta Gladiators,43,50,7,134,7.184210526315789,5.159999999999999,29.0,1
Islamabad United,Quetta Gladiators,43,49,7,134,7.090909090909091,5.26530612244898,26.0,1
Islamabad United,Quetta Gladiators,42,48,7,134,7.076923076923077,5.25,27.0,1
Islamabad United,Quetta Gladiators,42,48,7,134,7.076923076923077,5.25,26.0,1
Islamabad United,Quetta Gladiators,41,47,7,134,7.063291139240507,5.234042553191489,26.0,1
Islamabad United,Quetta Gladiators,41,46,7,134,6.975,5.347826086956522,26.0,1
Islamabad United,Quetta Gladiators,41,45,7,134,6.888888888888889,5.466666666666667,27.0,1
Islamabad United,Quetta Gladiators,41,44,7,134,6.8048780487804885,5.590909090909091,27.0,1
Islamabad United,Quetta Gladiators,40,43,7,134,6.795180722891566,5.5813953488372094,27.0,1
Islamabad United,Quetta Gladiators,39,42,7,134,6.785714285714286,5.571428571428571,31.0,1
Islamabad United,Quetta Gladiators,38,42,7,134,6.857142857142857,5.428571428571429,32.0,1
Islamabad United,Quetta Gladiators,36,41,7,134,6.91764705882353,5.268292682926829,33.0,1
Islamabad United,Quetta Gladiators,36,40,7,134,6.837209302325581,5.4,33.0,1
Islamabad United,Quetta Gladiators,36,39,7,134,6.758620689655173,5.538461538461538,35.0,1
Islamabad United,Quetta Gladiators,32,38,7,134,6.954545454545455,5.052631578947368,36.0,1
Islamabad United,Quetta Gladiators,31,37,7,134,6.943820224719101,5.027027027027027,36.0,1
Islamabad United,Quetta Gladiators,25,36,7,134,7.266666666666667,4.166666666666667,30.0,1
Islamabad United,Quetta Gladiators,25,35,7,134,7.186813186813187,4.285714285714286,33.0,1
Islamabad United,Quetta Gladiators,24,34,7,134,7.173913043478261,4.235294117647059,33.0,1
Islamabad United,Quetta Gladiators,24,33,7,134,7.096774193548387,4.363636363636363,33.0,1
Islamabad United,Quetta Gladiators,24,32,7,134,7.021276595744681,4.499999999999999,33.0,1
Islamabad United,Quetta Gladiators,23,31,7,134,7.010526315789473,4.451612903225807,34.0,1
Islamabad United,Quetta Gladiators,22,30,7,134,7.0,4.4,34.0,1
Islamabad United,Quetta Gladiators,16,29,7,134,7.298969072164948,3.3103448275862077,34.0,1
Islamabad United,Quetta Gladiators,16,28,6,134,7.224489795918368,3.4285714285714275,34.0,1
Islamabad United,Quetta Gladiators,15,27,6,134,7.212121212121212,3.3333333333333335,34.0,1
Islamabad United,Quetta Gladiators,15,26,6,134,7.14,3.4615384615384626,34.0,1
Islamabad United,Quetta Gladiators,11,25,6,134,7.306930693069307,2.6399999999999992,36.0,1
Islamabad United,Quetta Gladiators,7,24,6,134,7.470588235294118,1.75,35.0,1
Islamabad United,Quetta Gladiators,7,23,6,134,7.398058252427184,1.8260869565217397,34.0,1
Islamabad United,Quetta Gladiators,6,22,6,134,7.384615384615385,1.6363636363636358,33.0,1
Islamabad United,Quetta Gladiators,5,21,6,134,7.371428571428571,1.4285714285714286,33.0,1
Islamabad United,Quetta Gladiators,4,20,6,134,7.3584905660377355,1.2000000000000004,35.0,1
Islamabad United,Quetta Gladiators,3,19,6,134,7.345794392523365,0.9473684210526312,37.0,1
Islamabad United,Quetta Gladiators,2,18,6,134,7.333333333333333,0.6666666666666666,38.0,1
Islamabad United,Quetta Gladiators,1,18,6,134,7.388888888888889,0.3333333333333333,41.0,1
Islamabad United,Quetta Gladiators,1,18,6,134,7.388888888888889,0.3333333333333333,41.0,1
Islamabad United,Quetta Gladiators,0,18,6,134,7.444444444444445,0.0,40.0,1
Lahore Qalandars,Islamabad United,162,119,10,166,3.4285714285714284,8.168067226890757,44.0,1
Lahore Qalandars,Islamabad United,161,118,10,166,3.75,8.186440677966102,42.0,1
Lahore Qalandars,Islamabad United,159,117,10,166,4.666666666666667,8.153846153846153,42.0,1
Lahore Qalandars,Islamabad United,158,116,10,166,4.800000000000001,8.172413793103448,42.0,1
Lahore Qalandars,Islamabad United,158,115,10,166,4.363636363636363,8.243478260869566,38.0,1
Lahore Qalandars,Islamabad United,152,114,10,166,7.0,8.0,38.0,1
Lahore Qalandars,Islamabad United,152,113,10,166,6.461538461538462,8.070796460176991,38.0,1
Lahore Qalandars,Islamabad United,151,112,10,166,6.428571428571428,8.089285714285714,37.0,1
Lahore Qalandars,Islamabad United,151,111,10,166,6.0,8.162162162162161,36.0,1
Lahore Qalandars,Islamabad United,151,110,10,166,5.625,8.236363636363636,35.0,1
Lahore Qalandars,Islamabad United,150,109,10,166,5.647058823529411,8.256880733944953,31.0,1
Lahore Qalandars,Islamabad United,150,108,10,166,5.333333333333333,8.333333333333334,31.0,1
Lahore Qalandars,Islamabad United,149,108,10,166,5.666666666666667,8.277777777777779,30.0,1
Lahore Qalandars,Islamabad United,145,107,10,166,6.631578947368421,8.130841121495328,31.0,1
Lahore Qalandars,Islamabad United,141,106,10,166,7.5,7.981132075471698,31.0,1
Lahore Qalandars,Islamabad United,140,105,10,166,7.428571428571429,8.0,32.0,1
Lahore Qalandars,Islamabad United,139,104,10,166,7.363636363636364,8.01923076923077,26.0,1
Lahore Qalandars,Islamabad United,139,103,10,166,7.0434782608695645,8.097087378640776,32.0,1
Lahore Qalandars,Islamabad United,138,102,10,166,7.0,8.117647058823529,32.0,1
Lahore Qalandars,Islamabad United,134,101,10,166,7.68,7.960396039603961,31.0,1
Lahore Qalandars,Islamabad United,133,100,10,166,7.615384615384616,7.9799999999999995,32.0,1
Lahore Qalandars,Islamabad United,129,99,10,166,8.222222222222221,7.818181818181818,32.0,1
